age,y_aftertax_base,ubi,n_base,n_reform,lifetime_income_group,lifetime_income_pop_share,age_pop_share,pop_share,y_diff,n_diff,elasticity,elasticity_display,y_diff_pct,n_diff_pct,ubi_print,pop_share_w,ubi_w,y_aftertax_base_w,n_base_w,n_reform_w,age_pop_share_ws,ubi_ws,y_aftertax_base_ws,n_base_ws,n_reform_ws,lifetime_income_pop_share_wj,ubi_wj,y_aftertax_base_wj,n_base_wj,n_reform_wj
36,35696.408024850614,4031.776173587671,0.3582754298828238,0.34150993158509535,0-25%,0.25,0.01664296463789756,0.00416074115947439,0.11294627097440411,-0.04679499876173954,-0.41431202958745067,-0.41,11.29,-4.68,4032.0,0.00416074115947439,16.77517707123439,148.52351411438786,0.0014906913275418458,0.0014209344287153894,0.01664296463789756,67.10070828493755,594.0940564575515,0.005962765310167383,0.0056837377148615574,0.25,1007.9440433969178,8924.102006212654,0.08956885747070595,0.08537748289627384
36,43387.11988728687,4055.7672655276974,0.3557166925110417,0.3413884155158901,25-50%,0.25,0.01664296463789756,0.00416074115947439,0.09347860093188862,-0.04028002423503596,-0.4309010172754428,-0.43,9.35,-4.03,4056.0,0.00416074115947439,16.87499779492999,180.52257550608434,0.0014800450836427869,0.0014204288318047096,0.01664296463789756,67.49999117971996,722.0903020243373,0.005920180334571147,0.005681715327218838,0.25,1013.9418163819244,10846.779971821717,0.08892917312776043,0.08534710387897253
36,56687.720550151855,3813.0489384376706,0.35029740230984124,0.3392082204969676,50-70%,0.2,0.01664296463789756,0.0033285929275795123,0.06726410766621407,-0.031656477438177455,-0.4706295606457307,-0.47,6.73,-3.17,3813.0,0.0033285929275795123,12.692087728998198,188.69034570383926,0.0011659974558780126,0.0011290860837230381,0.01664296463789756,63.46043864499099,943.4517285191962,0.005829987279390063,0.00564543041861519,0.2,762.6097876875342,11337.544110030372,0.07005948046196825,0.06784164409939351
36,69520.2722655257,3365.5188283895673,0.3450660737906938,0.3364493751343701,70-80%,0.1,0.01664296463789756,0.0016642964637897562,0.0484106105847127,-0.024971155702633085,-0.5158198874384489,-0.52,4.84,-2.5,3366.0,0.0016642964637897562,5.6012210849066,115.70234329321548,0.0005742922463836667,0.0005599515052804053,0.01664296463789756,56.012210849065994,1157.0234329321547,0.005742922463836667,0.005599515052804053,0.1,336.5518828389568,6952.02722655257,0.03450660737906938,0.033644937513437015
36,81968.20552890502,2833.461415722185,0.3394887119325638,0.3325296150494946,80-90%,0.1,0.01664296463789756,0.0016642964637897562,0.034567810743679164,-0.020498757803916523,-0.5930013316699493,-0.59,3.46,-2.05,2833.0,0.0016642964637897562,4.715719814471148,136.41939460494856,0.0005650098627659052,0.0005534278624322427,0.01664296463789756,47.15719814471149,1364.1939460494855,0.005650098627659051,0.005534278624322427,0.1,283.3461415722185,8196.820552890502,0.03394887119325638,0.03325296150494946
36,105189.5973020913,1696.140106258467,0.32897249573457904,0.32441134164852514,90-99%,0.09,0.01664296463789756,0.0014978668174107804,0.01612459929271681,-0.013864849326899131,-0.8598569846732026,-0.86,1.61,-1.39,1696.0,0.0014978668174107804,2.5405919828441528,157.5600073356051,0.0004927569852016355,0.0004859249838470377,0.01664296463789756,28.228799809379478,1750.66674817339,0.005475077613351505,0.005399166487189308,0.09,152.65260956326202,9467.063757188216,0.029607524616112112,0.02919702074836726
36,256805.46304878237,-6527.368111352734,0.30340674168768905,0.3039422368531544,Top 1%,0.01,0.01664296463789756,0.0001664296463789756,-0.025417559400256234,0.0017649415516829414,-0.06943788441250379,-0.07,-2.54,0.18,-6527.0,0.0001664296463789756,-1.0863475665578373,42.740042403397936,5.0495876728079286e-05,5.058499899910533e-05,0.01664296463789756,-108.63475665578373,4274.004240339794,0.005049587672807929,0.005058499899910533,0.01,-65.27368111352733,2568.054630487824,0.0030340674168768907,0.003039422368531544
37,36258.09073415359,4458.295001498897,0.35962267348272264,0.34309894032658184,0-25%,0.25,0.016646285290597466,0.004161571322649367,0.12296000454594735,-0.045947417597780205,-0.37367774804050774,-0.37,12.3,-4.59,4458.0,0.004161571322649367,18.553512626148827,150.89063061327232,0.0014965954049401954,0.0014278307108944893,0.016646285290597466,74.2140505045953,603.5625224530893,0.005986381619760782,0.005711322843577957,0.25,1114.5737503747243,9064.522683538398,0.08990566837068066,0.08577473508164546
37,44951.63890430199,4723.729590935627,0.3573954670098676,0.34342028592540574,25-50%,0.25,0.016646285290597466,0.004161571322649367,0.10508470227285871,-0.03910284929292618,-0.3721079133991672,-0.37,10.51,-3.91,4724.0,0.004161571322649367,19.658137601587928,187.06945137023274,0.0014873267263531427,0.0014291680135232144,0.016646285290597466,78.63255040635171,748.277805480931,0.005949306905412571,0.005716672054092858,0.25,1180.9323977339068,11237.909726075497,0.0893488667524669,0.08585507148135144
37,59020.574808352896,4918.982982936627,0.35183051877766547,0.3409886757077509,50-70%,0.2,0.016646285290597466,0.0033292570581194936,0.0833435289118951,-0.03081552762273576,-0.369741094780277,-0.37,8.33,-3.08,4919.0,0.0033292570581194936,16.376558814711448,196.49466525497846,0.0011713342379023857,0.0011352389553388486,0.016646285290597466,81.88279407355722,982.4733262748922,0.005856671189511929,0.005676194776694243,0.2,983.7965965873254,11804.11496167058,0.0703661037555331,0.06819773514155018
37,72488.02728969409,4967.86841280619,0.34647489561731515,0.33795546237068436,70-80%,0.1,0.016646285290597466,0.0016646285290597468,0.06853364063767936,-0.024588890434476318,-0.35878570298740997,-0.36,6.85,-2.46,4968.0,0.0016646285290597468,8.269655488571946,120.66563824168625,0.0005767519958475806,0.0005625703042138189,0.016646285290597466,82.69655488571945,1206.6563824168625,0.005767519958475806,0.005625703042138189,0.1,496.786841280619,7248.802728969409,0.03464748956173152,0.03379554623706844
37,85346.94994637194,4971.574189786665,0.34079835041736944,0.33379028845425157,80-90%,0.1,0.016646285290597466,0.0016646285290597468,0.05825133988866118,-0.020563661633148267,-0.3530161138345086,-0.35,5.83,-2.06,4972.0,0.0016646285290597468,8.275824230655978,142.07096774896496,0.0005673026567612539,0.0005556368368840294,0.016646285290597466,82.75824230655978,1420.7096774896495,0.005673026567612538,0.005556368368840293,0.1,497.1574189786665,8534.694994637195,0.03407983504173694,0.03337902884542516
37,110104.25824187622,4946.413632212242,0.33010277152758327,0.32529783661376727,90-99%,0.09,0.016646285290597466,0.001498165676153772,0.044924816816312385,-0.014555875709799992,-0.3240052323266167,-0.32,4.49,-1.46,4946.0,0.001498165676153772,7.410547123839489,164.95442049635,0.0004945486419058559,0.00048735005334182385,0.016646285290597466,82.33941248710543,1832.826894403889,0.0054949849100650655,0.005415000592686932,0.09,445.17722689910175,9909.383241768859,0.029709249437482495,0.02927680529523905
37,265932.12527388666,5025.61854635805,0.3039920443528,0.3036611039979247,Top 1%,0.01,0.016646285290597466,0.00016646285290597467,0.018898125005326474,-0.0010886480782082986,-0.05760614229726287,-0.06,1.89,-0.11,5026.0,0.00016646285290597467,0.8365788008439382,44.267820252440224,5.060338296368667e-05,5.054829368807241e-05,0.016646285290597466,83.65788008439382,4426.782025244022,0.005060338296368667,0.005054829368807241,0.01,50.25618546358049,2659.321252738867,0.0030399204435279997,0.0030366110399792467
38,36730.78727940839,4149.866431604158,0.3620682357460137,0.34570502102012546,0-25%,0.25,0.01664410422340993,0.004161026055852482,0.11298060126063811,-0.04519373176211694,-0.40001319923814405,-0.4,11.3,-4.52,4150.0,0.004161026055852482,17.267702350212463,152.83776292159322,0.0015065753629357021,0.001438487600103772,0.01664410422340993,69.07080940084985,611.3510516863729,0.0060263014517428085,0.005753950400415088,0.25,1037.4666079010394,9182.696819852097,0.09051705893650343,0.08642625525503136
38,46415.333468970886,4176.906153196645,0.3599862306887275,0.3464580790917454,25-50%,0.25,0.01664410422340993,0.004161026055852482,0.0899897908950487,-0.03757963622969673,-0.4175988837836536,-0.42,9.0,-3.76,4177.0,0.004161026055852482,17.380215336301802,193.13541195546964,0.0014979120856439176,0.0014416210943613529,0.01664410422340993,69.52086134520721,772.5416478218785,0.0059916483425756705,0.005766484377445411,0.25,1044.2265382991613,11603.833367242722,0.08999655767218187,0.08661451977293635
38,61304.57947194227,3907.2189721989093,0.354126524195458,0.343799467253984,50-70%,0.2,0.01664410422340993,0.003328820844681986,0.0637345367320749,-0.029162054339013532,-0.45755497465375794,-0.46,6.37,-2.92,3907.0,0.003328820844681986,13.006431959392655,204.0719620206648,0.00117882375539662,0.001144446832985624,0.01664410422340993,65.03215979696327,1020.359810103324,0.0058941187769831005,0.005722234164928119,0.2,781.4437944397819,12260.915894388454,0.0708253048390916,0.0687598934507968
38,75556.1182319248,3465.134674802175,0.3485407419831872,0.3405289154907838,70-80%,0.1,0.01664410422340993,0.001664410422340993,0.04586173503733611,-0.022986771781159154,-0.5012189739975077,-0.5,4.59,-2.3,3465.0,0.001664410422340993,5.7674062675559075,125.75639065684396,0.0005801148435672797,0.0005667798760513358,0.01664410422340993,57.67406267555908,1257.5639065684395,0.005801148435672796,0.005667798760513357,0.1,346.5134674802175,7555.611823192481,0.03485407419831872,0.03405289154907838
38,89040.99727366726,2982.0515559894893,0.3426788126529831,0.33613494405690353,80-90%,0.1,0.01664410422340993,0.001664410422340993,0.03349076995200494,-0.019096215915473835,-0.570193397847834,-0.57,3.35,-1.91,2982.0,0.001664410422340993,4.963357689747081,148.20076387792773,0.0005703581872950616,0.0005594665042013169,0.01664410422340993,49.63357689747081,1482.0076387792774,0.005703581872950616,0.0055946650420131685,0.1,298.2051555989489,8904.099727366727,0.03426788126529831,0.03361349440569036
38,116101.46531606653,1926.712109347717,0.3316106359224409,0.3273060823156568,90-99%,0.09,0.01664410422340993,0.0014979693801068935,0.016595071423970147,-0.012980746515593888,-0.7822049200007855,-0.78,1.66,-1.3,1927.0,0.0014979693801068935,2.8861557440840446,173.91644002901018,0.0004967425787295915,0.0004902944892316003,0.01664410422340993,32.06839715648939,1932.4048892112244,0.005519361985884351,0.005447716547017781,0.09,173.4040898412945,10449.131878445987,0.02984495723301968,0.02945754740840911
38,281575.20349291846,-4263.6966865304,0.3045896338213295,0.3045674962615693,Top 1%,0.01,0.01664410422340993,0.0001664410422340993,-0.015142301714211959,-7.267995132476113e-05,0.004799795480005965,0.0,-1.51,-0.01,-4264.0,0.0001664410422340993,-0.7096541202761956,46.865670336639944,5.069621610692474e-05,5.069253150840574e-05,0.01664410422340993,-70.96541202761955,4686.567033663994,0.005069621610692474,0.005069253150840574,0.01,-42.636966865304004,2815.7520349291844,0.003045896338213295,0.0030456749626156933
39,37989.50509201581,4178.474566932909,0.3753917241088561,0.3588524785548422,0-25%,0.25,0.016636159166480403,0.004159039791620101,0.10999023432424476,-0.04405863126918008,-0.4005685735635204,-0.4,11.0,-4.41,4178.0,0.004159039791620101,17.378441992146534,157.9998633416482,0.0015612691180136072,0.0014924817376310877,0.016636159166480403,69.51376796858614,631.9994533665928,0.006245076472054429,0.005969926950524351,0.25,1044.6186417332272,9497.376273003953,0.09384793102721402,0.08971311963871055
39,48933.04743348137,4170.318135597058,0.3733187643001167,0.35995106031312807,25-50%,0.25,0.016636159166480403,0.004159039791620101,0.08522498299878231,-0.03580774733370251,-0.4201555233424233,-0.42,8.52,-3.58,4170.0,0.004159039791620101,17.344519069663118,203.51449140108286,0.001552647595682631,0.0014970507828781464,0.016636159166480403,69.37807627865247,814.0579656043315,0.006210590382730524,0.005988203131512586,0.25,1042.5795338992646,12233.261858370342,0.09332969107502917,0.08998776507828202
39,65003.04890509815,3846.8829912010606,0.36699225797388035,0.35691535194677065,50-70%,0.2,0.016636159166480403,0.003327231833296081,0.059180039336575674,-0.027458088851092022,-0.4639755086158215,-0.46,5.92,-2.75,3847.0,0.003327231833296081,12.799471547289416,216.28021357834453,0.0012210683233039022,0.0011875401207893698,0.016636159166480403,63.99735773644708,1081.4010678917225,0.00610534161651951,0.005937700603946848,0.2,769.3765982402122,13000.60978101963,0.07339845159477608,0.07138307038935414
39,80385.40543185463,3371.5834468246353,0.36102974424671935,0.3532762034882445,70-80%,0.1,0.016636159166480403,0.0016636159166480405,0.04194273113025272,-0.021476182730185922,-0.5120358677524326,-0.51,4.19,-2.15,3372.0,0.0016636159166480405,5.609019886444526,133.7304399426392,0.0006006148289122137,0.0005877159150960356,0.016636159166480403,56.09019886444525,1337.304399426392,0.006006148289122136,0.005877159150960355,0.1,337.15834468246356,8038.540543185463,0.03610297442467194,0.03532762034882445
39,94819.8571323218,2874.4126083713036,0.3548281771329209,0.34850904606120786,80-90%,0.1,0.016636159166480403,0.0016636159166480405,0.03031445833503039,-0.017808988910556156,-0.5874750824749745,-0.59,3.03,-1.78,2874.0,0.0016636159166480405,4.781918566300311,157.74382353962378,0.0005902978031535375,0.0005797851961232504,0.016636159166480403,47.81918566300311,1577.4382353962376,0.005902978031535375,0.005797851961232504,0.1,287.44126083713036,9481.985713232181,0.03548281771329209,0.03485090460612079
39,125088.41679870464,1767.5681174419258,0.3430299186221243,0.3389990981826058,90-99%,0.09,0.016636159166480403,0.0014972543249832362,0.014130549915635593,-0.011750638124246926,-0.8315768455157382,-0.83,1.41,-1.18,1768.0,0.0014972543249832362,2.6464990085424,187.2891730571662,0.0005136030292556232,0.0005075678659193233,0.016636159166480403,29.405544539360005,2080.9908117462915,0.00570670032506248,0.005639642954659148,0.09,159.0811305697733,11257.957511883416,0.030872692675991183,0.030509918836434523
39,303972.1575007629,-4277.335617499622,0.3143957279265998,0.31443063214507144,Top 1%,0.01,0.016636159166480403,0.00016636159166480403,-0.014071471718553323,0.00011102001513130233,-0.007889723076010716,-0.01,-1.41,0.01,-4277.0,0.00016636159166480403,-0.7115843614117944,50.56929194361141,5.230337371048382e-05,5.2309180431824575e-05,0.016636159166480403,-71.15843614117945,5056.9291943611415,0.005230337371048383,0.005230918043182458,0.01,-42.773356174996216,3039.721575007629,0.003143957279265998,0.0031443063214507145
40,38444.74741191538,3897.323980606968,0.3782211226235941,0.3619865545431332,0-25%,0.25,0.016622755307197357,0.004155688826799339,0.10137468036528315,-0.04292348340528174,-0.4234142416095977,-0.42,10.14,-4.29,3897.0,0.004155688826799339,16.1960657206255,159.76440726881955,0.0015717692933463728,0.0015043034801664884,0.016622755307197357,64.784262882502,639.0576290752782,0.006287077173385491,0.006017213920665954,0.25,974.330995151742,9611.186852978844,0.09455528065589852,0.0904966386357833
40,50332.44685070744,3826.0661294590236,0.37628544673829356,0.3634375863071173,25-50%,0.25,0.016622755307197357,0.004155688826799339,0.07601589767347555,-0.03414392063935423,-0.4491681567192512,-0.45,7.6,-3.41,3826.0,0.004155688826799339,15.89994026478826,209.1659870029565,0.0015637252266975244,0.001510333516655408,0.016622755307197357,63.59976105915304,836.663948011826,0.006254900906790098,0.006041334066621632,0.25,956.5165323647559,12583.11171267686,0.09407136168457339,0.09085939657677933
40,67136.11782886715,3450.7430251898572,0.3696707827564229,0.3600685789498289,50-70%,0.2,0.016622755307197357,0.003324551061439472,0.05139920413607992,-0.025975014132834318,-0.5053582943437256,-0.51,5.14,-2.6,3451.0,0.003324551061439472,11.472171387149794,223.19745178888573,0.001228989393196026,0.0011970663763386559,0.016622755307197357,57.36085693574896,1115.9872589444285,0.00614494696598013,0.005985331881693279,0.2,690.1486050379715,13427.22356577343,0.07393415655128459,0.07201371578996578
40,83275.0908093847,2953.6807116643217,0.3635037654069184,0.35614304695999843,70-80%,0.1,0.016622755307197357,0.001662275530719736,0.03546895815971247,-0.02024935955939866,-0.570903703125934,-0.57,3.55,-2.02,2954.0,0.001662275530719736,4.909831172558458,138.42614577090416,0.0006042434145604077,0.0005920078723975753,0.016622755307197357,49.09831172558457,1384.2614577090412,0.006042434145604077,0.005920078723975751,0.1,295.3680711664322,8327.50908093847,0.03635037654069184,0.03561430469599985
40,98340.51909143367,2450.184698572263,0.3571169957606885,0.35110506577780004,80-90%,0.1,0.016622755307197357,0.001662275530719736,0.024915311828831863,-0.016834622978619596,-0.6756737822216883,-0.68,2.49,-1.68,2450.0,0.001662275530719736,4.072882070180585,163.46903856396722,0.0005936268436571362,0.0005836333595541803,0.016622755307197357,40.728820701805844,1634.690385639672,0.005936268436571361,0.0058363335955418025,0.1,245.01846985722634,9834.051909143367,0.03571169957606885,0.035110506577780004
40,131518.81499497156,1283.6232556156215,0.34494762224272224,0.3411778259998978,90-99%,0.09,0.016622755307197357,0.0014960479776477621,0.00975999712029567,-0.010928604807636022,-1.119734429522552,-1.12,0.98,-1.09,1284.0,0.0014960479776477621,1.920361975625387,196.75845719585737,0.0005160581926506289,0.0005104183966054073,0.016622755307197357,21.33735528472652,2186.2050799539707,0.005733979918340321,0.005671315517837858,0.09,115.52609300540593,11836.69334954744,0.031045286001845,0.0307060043399908
40,321127.53201990033,-5003.670022477647,0.3155143647890105,0.3154182294757766,Top 1%,0.01,0.016622755307197357,0.00016622755307197357,-0.015581566585102296,-0.0003046939346112998,0.019554768960306015,0.02,-1.56,-0.03,-5004.0,0.00016622755307197357,-0.8317478242160462,53.38024387170987,5.244718081793528e-05,5.243120048005259e-05,0.016622755307197357,-83.17478242160462,5338.024387170987,0.0052447180817935275,0.005243120048005259,0.01,-50.03670022477647,3211.2753201990035,0.0031551436478901053,0.0031541822947577657
41,38077.91150199596,4048.0898097255117,0.36441943649157665,0.3490570167981568,0-25%,0.25,0.016604051117949617,0.004151012779487404,0.10631071006909924,-0.04215587357612016,-0.39653458761323224,-0.4,10.63,-4.22,4048.0,0.004151012779487404,16.803672532683333,158.06189726097563,0.0015127097379701332,0.0014489401374988985,0.016604051117949617,67.21469013073333,632.2475890439025,0.006050838951880533,0.005795760549995594,0.25,1012.0224524313779,9519.47787549899,0.09110485912289416,0.0872642541995392
41,50469.81633619472,3993.8857606375836,0.36273566129938195,0.3507760106541433,25-50%,0.25,0.016604051117949617,0.004151012779487404,0.079134144931955,-0.032970705450897975,-0.41664322624890254,-0.42,7.91,-3.3,3994.0,0.004151012779487404,16.57867083221938,209.50085258992647,0.001505720365629549,0.0014560757029629587,0.016604051117949617,66.31468332887752,838.0034103597059,0.006022881462518196,0.005824302811851835,0.25,998.4714401593959,12617.45408404868,0.09068391532484549,0.08769400266353583
41,67318.31551336824,3615.9860594222846,0.35610998379227027,0.34719401585464404,50-70%,0.2,0.016604051117949617,0.0033208102235899235,0.05371474363027121,-0.025037118708885142,-0.46611259808331934,-0.47,5.37,-2.5,3616.0,0.0033208102235899235,12.008003474488163,223.55135039164543,0.001182573674899813,0.001152965437419344,0.016604051117949617,60.040017372440815,1117.7567519582271,0.005912868374499065,0.005764827187096719,0.2,723.1972118844569,13463.66310267365,0.07122199675845406,0.0694388031709288
41,83479.47868652428,3112.468830985985,0.3500110850084147,0.3431552131595932,70-80%,0.1,0.016604051117949617,0.0016604051117949617,0.037284238952589636,-0.019587584915079725,-0.5253583140046697,-0.53,3.73,-1.96,3112.0,0.0016604051117949617,5.167959157271618,138.60975314108347,0.0005811601947328727,0.0005697766700692783,0.016604051117949617,51.67959157271618,1386.0975314108346,0.005811601947328726,0.005697766700692782,0.1,311.2468830985985,8347.947868652429,0.035001108500841475,0.03431552131595932
41,98443.93917854408,2610.880414792068,0.34370432331707257,0.33805893463067443,80-90%,0.1,0.016604051117949617,0.0016604051117949617,0.026521494736784276,-0.01642513143830948,-0.6193139414396756,-0.62,2.65,-1.64,2611.0,0.0016604051117949617,4.3351191870061,163.4568198372869,0.0005706884153816956,0.0005613147831487307,0.016604051117949617,43.351191870061,1634.568198372869,0.0057068841538169554,0.005613147831487307,0.1,261.0880414792068,9844.39391785441,0.03437043233170726,0.03380589346306744
41,132949.51836307367,1411.7259227960817,0.33177342044742675,0.3281996765902099,90-99%,0.09,0.016604051117949617,0.0014943646006154655,0.010618510997089737,-0.010771640031914997,-1.014420951757476,-1.01,1.06,-1.08,1412.0,0.0014943646006154655,2.1096332447976662,198.67505391065308,0.0004957904549417458,0.0004904499786298539,0.016604051117949617,23.440369386640736,2207.5005990072564,0.0055087828326860645,0.005449444206998377,0.09,127.05533305164735,11965.45665267663,0.029859607840268407,0.029537970893118888
41,321551.8595037265,-4394.105822986155,0.30292123205495985,0.3024647320339039,Top 1%,0.01,0.016604051117949617,0.00016604051117949617,-0.013665309943372388,-0.0015069924876481844,0.11027869063292405,0.11,-1.37,-0.15,-4394.0,0.00016604051117949617,-0.7295995770254218,53.390635122716276,5.029719621752831e-05,5.022139872067873e-05,0.016604051117949617,-72.95995770254218,5339.063512271628,0.005029719621752832,0.005022139872067873,0.01,-43.94105822986155,3215.5185950372647,0.0030292123205495985,0.003024647320339039
42,38579.35661908795,3604.6341382762967,0.3673404319134089,0.35214601664644235,0-25%,0.25,0.016580611165745742,0.0041451527914364355,0.09343427299388471,-0.041363307566830154,-0.442699517440858,-0.44,9.34,-4.14,3605.0,0.0041451527914364355,14.941759260383062,159.91732778143415,0.001522682216753333,0.001459699043895222,0.016580611165745742,59.76703704153225,639.6693111257366,0.006090728867013332,0.005838796175580888,0.25,901.1585345690742,9644.839154771988,0.09183510797835223,0.08803650416161059
42,51870.036321912616,3681.603101988458,0.3657422019712856,0.3541486140007092,25-50%,0.25,0.016580611165745742,0.0041451527914364355,0.07097745371026772,-0.031698797426408576,-0.4466037561139359,-0.45,7.1,-3.17,3682.0,0.0041451527914364355,15.260807375168497,215.0092258516854,0.001516057309447383,0.0014680001159083844,0.016580611165745742,61.04322950067399,860.0369034067415,0.006064229237789532,0.005872000463633537,0.25,920.4007754971145,12967.509080478154,0.0914355504928214,0.0885371535001773
42,69373.86447737165,3643.8452752753738,0.3588202561412295,0.3502332286601797,50-70%,0.2,0.016580611165745742,0.0033161222331491488,0.052524755579443354,-0.023931278499700892,-0.4556190359325897,-0.46,5.25,-2.39,3644.0,0.0033161222331491488,12.083436331496147,230.0522143928881,0.0011898918290942034,0.0011614161963476315,0.016580611165745742,60.41718165748073,1150.2610719644404,0.005949459145471017,0.005807080981738157,0.2,728.7690550550748,13874.77289547433,0.0717640512282459,0.07004664573203594
42,86229.22960334989,3575.9227637300346,0.35254237912798425,0.3459626621790543,70-80%,0.1,0.016580611165745742,0.0016580611165745744,0.04146996071029626,-0.018663619860979308,-0.45005154433014594,-0.45,4.15,-1.87,3576.0,0.0016580611165745744,5.929098490414659,142.97333271749565,0.0005845368107768024,0.000573627237945715,0.016580611165745742,59.29098490414658,1429.7333271749565,0.005845368107768025,0.00573627237945715,0.1,357.5922763730035,8622.922960334989,0.03525423791279843,0.03459626621790543
42,101782.47591866666,3530.7110983772113,0.3460635421125227,0.3406477257559116,80-90%,0.1,0.016580611165745742,0.0016580611165745744,0.03468879162655236,-0.01564977438406423,-0.4511478679495191,-0.45,3.47,-1.56,3531.0,0.0016580611165745744,5.8541347860775605,168.7615656694292,0.0005737945030408417,0.0005648147485254363,0.016580611165745742,58.5413478607756,1687.6156566942916,0.005737945030408416,0.005648147485254362,0.1,353.07110983772117,10178.247591866668,0.03460635421125227,0.034064772575591165
42,139523.51373205107,3502.9707135576823,0.3338406980439234,0.3304733574764265,90-99%,0.09,0.016580611165745742,0.0014922550049171167,0.025106669262107226,-0.010086668843035662,-0.4017525677234766,-0.4,2.51,-1.01,3503.0,0.0014922550049171167,5.227325579384535,208.20466167027527,0.0004981754525010686,0.0004931505216859608,0.016580611165745742,58.081395326494835,2313.3851296697253,0.0055352828055674295,0.005479450240955121,0.09,315.2673642201914,12557.116235884596,0.030045662823953104,0.02974260217287838
42,337818.43493312976,4634.238974054526,0.30441829150954364,0.30396343264247744,Top 1%,0.01,0.016580611165745742,0.00016580611165745743,0.01371813523134657,-0.0014941903287435387,-0.10892080472637747,-0.11,1.37,-0.15,4634.0,0.00016580611165745743,0.7683851447794257,56.01236114247003,5.0474413232603814e-05,5.039899485250265e-05,0.016580611165745742,76.83851447794257,5601.236114247003,0.005047441323260382,0.005039899485250265,0.01,46.34238974054526,3378.1843493312977,0.0030441829150954364,0.0030396343264247746
43,39208.58257360642,3906.465479530368,0.3719172446271435,0.35703448263465376,0-25%,0.25,0.016553052044006554,0.0041382630110016385,0.09963291767042957,-0.040016326770247135,-0.40163760839178686,-0.4,9.96,-4.0,3906.0,0.0041382630110016385,16.1659815976953,162.25542697815888,0.0015390913765941558,0.0014775025931390944,0.016553052044006554,64.6639263907812,649.0217079126355,0.006156365506376623,0.0059100103725563775,0.25,976.616369882592,9802.145643401605,0.09297931115678587,0.08925862065866344
43,53376.318426459446,3781.769633231416,0.37032677343597964,0.35916533124408767,25-50%,0.25,0.016553052044006554,0.0041382630110016385,0.07085107674561412,-0.03013944168371474,-0.4253914417127112,-0.43,7.09,-3.01,3782.0,0.0041382630110016385,15.649957389330801,220.8852442076623,0.0015325095884936987,0.0014863206051215592,0.016553052044006554,62.599829557323204,883.5409768306492,0.006130038353974795,0.005945282420486237,0.25,945.442408307854,13344.079606614861,0.09258169335899491,0.08979133281102192
43,71517.23099319602,3334.7707294654506,0.3630575329661683,0.3548103468197025,50-70%,0.2,0.016553052044006554,0.003310610408801311,0.04662891282497658,-0.022715920749767915,-0.48716385121465294,-0.49,4.66,-2.27,3335.0,0.003310610408801311,11.040126687934261,236.76568933472245,0.0012019420476315217,0.0011746388273317103,0.016553052044006554,55.20063343967131,1183.8284466736122,0.006009710238157609,0.005873194136658552,0.2,666.9541458930902,14303.446198639205,0.07261150659323366,0.0709620693639405
43,89087.64359061085,2769.1011308486063,0.3565740637347422,0.35024425687077976,70-80%,0.1,0.016553052044006554,0.0016553052044006554,0.031082886685987597,-0.017751731008319283,-0.5711094721560047,-0.57,3.11,-1.78,2769.0,0.0016553052044006554,4.583707513405439,147.46724008332885,0.0005902389034544098,0.0005797611412096418,0.016553052044006554,45.83707513405438,1474.6724008332883,0.005902389034544098,0.005797611412096417,0.1,276.91011308486065,8908.764359061086,0.03565740637347422,0.035024425687077976
43,105282.90238721317,2208.214445030982,0.34989654449432683,0.34465681018438893,80-90%,0.1,0.016553052044006554,0.0016553052044006554,0.020974103059103872,-0.014975095903020152,-0.7139802765735037,-0.71,2.1,-1.5,2208.0,0.0016553052044006554,3.6552688632924895,174.27533625596013,0.0005791855711032647,0.0005705122116303478,0.016553052044006554,36.5526886329249,1742.7533625596013,0.005791855711032647,0.005705122116303478,0.1,220.8214445030982,10528.290238721318,0.03498965444943269,0.034465681018438894
43,146706.10744320072,688.5103755063576,0.33732337735286905,0.3341018684039042,90-99%,0.09,0.016553052044006554,0.00148977468396059,0.004693126874577624,-0.009550209577069646,-2.0349353069490914,-2.03,0.47,-0.96,689.0,0.00148977468396059,1.025725327073571,218.5590448512827,0.0005025358278883893,0.000497736505412069,0.016553052044006554,11.396948078595234,2428.4338316809185,0.005583731420982103,0.005530405615689655,0.09,61.965933795572184,13203.549669888063,0.030359103961758213,0.030069168156351377
43,356194.8013581425,-6740.600339046138,0.3072955504694556,0.30664081320165903,Top 1%,0.01,0.016553052044006554,0.00016553052044006555,-0.01892391554661877,-0.0021306435019847747,0.11258999210475061,0.11,-1.89,-0.21,-6741.0,0.00016553052044006555,-1.1157750822007895,58.9611108468591,5.086679239812542e-05,5.0758413397435544e-05,0.016553052044006554,-111.57750822007895,5896.111084685909,0.0050866792398125416,0.005075841339743554,0.01,-67.40600339046138,3561.948013581425,0.003072955504694556,0.0030664081320165904
44,39983.19807565754,3482.462521357417,0.37647469553970814,0.36197009324484,0-25%,0.25,0.01652212133609093,0.0041305303340227325,0.08709814844644956,-0.038527429510433864,-0.4423449889307536,-0.44,8.71,-3.85,3482.0,0.0041305303340227325,14.384417081564099,165.1518125027428,0.001555040149918737,0.0014951284501568485,0.01652212133609093,57.537668326256394,660.6072500109713,0.006220160599674948,0.005980513800627394,0.25,870.6156303393542,9995.799518914386,0.09411867388492703,0.09049252331121
